# Historical planning weights only; canonical membership remains suites.tsv.
# Median VERIFY_TIMING seconds from successful FULL runs 35022305566, 35017913916, 34981392888.
tests/InstallationProcess/pilot_session_storage_local_auth_return_to_001_test.php	0.667
tests/InstallationProcess/pilot_session_storage_lock_clock_001_test.php	0.562
tests/InstallationProcess/pilot_session_storage_malformed_payload_http_001_test.php	0.701
tests/InstallationProcess/pilot_session_storage_payload_handoff_001_test.php	0.566
tests/InstallationProcess/pilot_session_storage_reference_payload_http_001_test.php	0.694
tests/InstallationProcess/pilot_session_storage_sequential_write_identity_001_test.php	0.568
tests/InstallationProcess/pilot_session_storage_user_access_fault_001_test.php	1.035
tests/InstallationProcess/pilot_session_storage_user_access_tokens_001_test.php	1.033
tests/InstallationProcess/pilot_session_storage_validation_001_test.php	0.583
tests/InstallationProcess/pilot_snapshot_import_manual_test.php	0.602
tests/InstallationProcess/process_command_authorization_001_test.php	0.850
tests/InstallationProcess/process_user_directory_001_test.php	0.768
tests/InstallationProcess/production_composition_001_test.php	0.724
tests/InstallationProcess/production_migration_runner_001_test.php	16.669
tests/InstallationProcess/production_pdf_assignment_order_renderer_test.php	0.758
tests/InstallationProcess/selected_original_binding_001_test.php	2.624
tests/InstallationProcess/selected_original_lifecycle_001_test.php	8.531
tests/InstallationProcess/selection_canonical_registration_001_test.php	10.596
tests/InstallationProcess/workforce_canonical_runner_001_test.php	4.259
tests/InstallationProcess/workforce_catalog_001_test.php	0.631
tests/InstallationProcess/workforce_synchronization_manual_pilot_test.php	0.614
tests/InstallationProcess/workforce_worker_cli_manual_pilot_test.php	0.635
tests/Jobs/acceptance_outbox_worker_handler_001_test.php	0.698
tests/Jobs/bitrix_order_document_links_scheduler_001_test.php	0.595
tests/Jobs/durable_queue_001_test.php	0.681
tests/Jobs/durable_queue_concurrency_001_test.php	0.750
tests/Jobs/durable_queue_connection_loss_001_test.php	0.676
tests/Jobs/jobs_extensions_schema_001_test.php	0.690
tests/Jobs/jobs_runtime_cli_001_test.php	1.260
tests/Jobs/jobs_runtime_contract_001_test.php	0.737
tests/Jobs/jobs_runtime_handler_validation_001_test.php	0.952
tests/Jobs/jobs_runtime_workforce_cli_001_test.php	1.173
tests/Jobs/jobs_runtime_workforce_retry_cli_001_test.php	1.336
tests/Jobs/jobs_schema_001_test.php	2.142
tests/Jobs/jobs_schema_check_literals_001_test.php	0.642
tests/Jobs/legacy_workforce_once_delegation_001_test.php	0.575
tests/Jobs/operator_health_001_test.php	0.786
tests/Jobs/outbox_delivery_lifecycle_001_test.php	0.680
tests/Jobs/transactional_outbox_001_test.php	0.616
tests/Jobs/worker_grace_expiry_001_test.php	1.704
tests/Jobs/worker_lease_loss_process_001_test.php	0.754
tests/Jobs/worker_protocol_001_test.php	2.197
tests/Jobs/worker_signal_runtime_001_test.php	0.916
tests/Jobs/worker_stale_settlement_001_test.php	0.648
tests/Jobs/workforce_job_handler_001_test.php	0.618
tests/Jobs/workforce_job_idempotency_001_test.php	0.614
tests/Jobs/workforce_scheduler_001_test.php	0.690
tests/Jobs/workforce_scheduler_concurrency_001_test.php	0.757
